"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"OECD","CPI","FOOD","AGRWTH","M","2015-12",0.9484956,
"OECD","CPI","FOOD","AGRWTH","M","2016-01",0.9211375,
"OECD","CPI","FOOD","AGRWTH","M","2016-02",1.061162,
"OECD","CPI","FOOD","AGRWTH","M","2016-03",0.8380188,
"OECD","CPI","FOOD","AGRWTH","M","2016-04",0.6331753,
"OECD","CPI","FOOD","AGRWTH","M","2016-05",0.31809,
"OECD","CPI","FOOD","AGRWTH","M","2016-06",0.1864781,
"OECD","CPI","FOOD","AGRWTH","M","2016-07",0.4339066,
"OECD","CPI","FOOD","AGRWTH","M","2016-08",0.06217309,
"OECD","CPI","FOOD","AGRWTH","M","2016-09",-0.201987,
"OECD","CPI","FOOD","AGRWTH","M","2016-10",-0.1697962,
"OECD","CPI","FOOD","AGRWTH","M","2016-11",0.1062028,
"OECD","CPI","FOOD","AGRWTH","M","2016-12",0.3143832,
"OECD","CPI","FOOD","AGRWTH","M","2017-01",0.5145118,
"OECD","CPI","FOOD","AGRWTH","M","2017-02",0.6763114,
"OECD","CPI","FOOD","AGRWTH","M","2017-03",0.9835485,
"OECD","CPI","FOOD","AGRWTH","M","2017-04",1.10415,
"OECD","CPI","FOOD","AGRWTH","M","2017-05",1.551982,
"OECD","CPI","FOOD","AGRWTH","M","2017-06",1.561825,
"OECD","CPI","FOOD","AGRWTH","M","2017-07",1.55889,
"OECD","CPI","FOOD","AGRWTH","M","2017-08",1.782655,
"OECD","CPI","FOOD","AGRWTH","M","2017-09",1.874858,
"OECD","CPI","FOOD","AGRWTH","M","2017-10",1.834607,
"OECD","CPI","FOOD","AGRWTH","M","2017-11",2.005682,
"OECD","CPI","FOOD","AGRWTH","M","2017-12",2.234498,
"OECD","CPI","FOOD","AGRWTH","M","2018-01",2.202111,
"OECD","CPI","FOOD","AGRWTH","M","2018-02",1.666713,
"OECD","CPI","FOOD","AGRWTH","M","2018-03",1.647304,
"OECD","CPI","FOOD","AGRWTH","M","2018-04",1.625904,
"OECD","CPI","FOOD","AGRWTH","M","2018-05",1.441705,
"OECD","CPI","FOOD","AGRWTH","M","2018-06",1.793321,
"OECD","CPI","FOOD","AGRWTH","M","2018-07",1.838175,
"OECD","CPI","FOOD","AGRWTH","M","2018-08",2.008867,
"OECD","CPI","FOOD","AGRWTH","M","2018-09",2.320551,
"OECD","CPI","FOOD","AGRWTH","M","2018-10",2.202153,
"OECD","CPI","FOOD","AGRWTH","M","2018-11",1.931032,
"OECD","CPI","FOOD","AGRWTH","M","2018-12",1.865863,
"OECD","CPI","FOOD","AGRWTH","M","2019-01",1.983209,
"OECD","CPI","FOOD","AGRWTH","M","2019-02",2.3016,
"OECD","CPI","FOOD","AGRWTH","M","2019-03",2.442784,
"OECD","CPI","FOOD","AGRWTH","M","2019-04",2.269878,
"OECD","CPI","FOOD","AGRWTH","M","2019-05",2.512761,
"OECD","CPI","FOOD","AGRWTH","M","2019-06",2.29177,
"OECD","CPI","FOOD","AGRWTH","M","2019-07",2.202226,
"OECD","CPI","FOOD","AGRWTH","M","2019-08",1.927708,
"OECD","CPI","FOOD","AGRWTH","M","2019-09",1.491971,
"OECD","CPI","FOOD","AGRWTH","M","2019-10",1.721581,
"OECD","CPI","FOOD","AGRWTH","M","2019-11",1.925739,
"OECD","CPI","FOOD","AGRWTH","M","2019-12",1.873494,
"OECD","CPI","FOOD","AGRWTH","M","2020-01",1.906936,
"OECD","CPI","FOOD","AGRWTH","M","2020-02",2.070127,
"OECD","CPI","FOOD","AGRWTH","M","2020-03",2.449337,
"OECD","CPI","FOOD","AGRWTH","M","2020-04",4.213228,
"OECD","CPI","FOOD","AGRWTH","M","2020-05",4.529255,
"OECD","CPI","FOOD","AGRWTH","M","2020-06",4.643053,
"OECD","CPI","FOOD","AGRWTH","M","2020-07",3.768832,
"OECD","CPI","FOOD","AGRWTH","M","2020-08",3.790707,
"OECD","CPI","FOOD","AGRWTH","M","2020-09",3.457053,
"OECD","CPI","FOOD","AGRWTH","M","2020-10",3.684466,
"OECD","CPI","FOOD","AGRWTH","M","2020-11",3.414267,
"OECD","CPI","FOOD","AGRWTH","M","2020-12",3.159385,
"OECD","CPI","FOOD","AGRWTH","M","2021-01",3.074368,
"OECD","CPI","FOOD","AGRWTH","M","2021-02",3.015614,
"OECD","CPI","FOOD","AGRWTH","M","2021-03",2.705792,
"OECD","CPI","FOOD","AGRWTH","M","2021-04",1.67063,
"OECD","CPI","FOOD","AGRWTH","M","2021-05",1.514067,
"OECD","CPI","FOOD","AGRWTH","M","2021-06",1.867676,
"OECD","CPI","FOOD","AGRWTH","M","2021-07",3.047837,
"OECD","CPI","FOOD","AGRWTH","M","2021-08",3.529669,
"OECD","CPI","FOOD","AGRWTH","M","2021-09",4.478112,
"OECD","CPI","FOOD","AGRWTH","M","2021-10",4.563152,
"OECD","CPI","FOOD","AGRWTH","M","2021-11",5.501706,
"OECD","CPI","FOOD","AGRWTH","M","2021-12",6.722105,
"OECD","CPI","FOOD","AGRWTH","M","2022-01",7.606404,
"OECD","CPI","FOOD","AGRWTH","M","2022-02",8.72985,
"OECD","CPI","FOOD","AGRWTH","M","2022-03",9.981213,
"OECD","CPI","FOOD","AGRWTH","M","2022-04",11.52685,
"OECD","CPI","FOOD","AGRWTH","M","2022-05",12.61609,
"OECD","CPI","FOOD","AGRWTH","M","2022-06",13.32647,
"OECD","CPI","FOOD","AGRWTH","M","2022-07",14.54997,
"OECD","CPI","FOOD","AGRWTH","M","2022-08",15.01464,
"OECD","CPI","FOOD","AGRWTH","M","2022-09",15.29108,
"OECD","CPI","FOOD","AGRWTH","M","2022-10",16.06205,
"OECD","CPI","FOOD","AGRWTH","M","2022-11",16.09544,
"OECD","CPI","TOT","AGRWTH","M","1999-09",3.889684,
"OECD","CPI","TOT","AGRWTH","M","1999-10",3.79654,
"OECD","CPI","TOT","AGRWTH","M","1999-11",3.777679,
"OECD","CPI","TOT","AGRWTH","M","1999-12",3.912647,
"OECD","CPI","TOT","AGRWTH","M","2000-01",3.95508,
"OECD","CPI","TOT","AGRWTH","M","2000-02",4.204381,
"OECD","CPI","TOT","AGRWTH","M","2000-03",4.407821,
"OECD","CPI","TOT","AGRWTH","M","2000-04",3.9188,
"OECD","CPI","TOT","AGRWTH","M","2000-05",3.972699,
"OECD","CPI","TOT","AGRWTH","M","2000-06",4.272343,
"OECD","CPI","TOT","AGRWTH","M","2000-07",4.283164,
"OECD","CPI","TOT","AGRWTH","M","2000-08",4.052773,
"OECD","CPI","TOT","AGRWTH","M","2000-09",4.054045,
"OECD","CPI","TOT","AGRWTH","M","2000-10",3.89985,
"OECD","CPI","TOT","AGRWTH","M","2000-11",3.912845,
"OECD","CPI","TOT","AGRWTH","M","2000-12",3.764224,
"OECD","CPI","TOT","AGRWTH","M","2001-01",3.780324,
"OECD","CPI","TOT","AGRWTH","M","2001-02",3.653519,
"OECD","CPI","TOT","AGRWTH","M","2001-03",3.436973,
"OECD","CPI","TOT","AGRWTH","M","2001-04",3.935264,
"OECD","CPI","TOT","AGRWTH","M","2001-05",4.273698,
"OECD","CPI","TOT","AGRWTH","M","2001-06",4.092971,
"OECD","CPI","TOT","AGRWTH","M","2001-07",3.692335,
"OECD","CPI","TOT","AGRWTH","M","2001-08",3.721988,
"OECD","CPI","TOT","AGRWTH","M","2001-09",3.65291,
"OECD","CPI","TOT","AGRWTH","M","2001-10",3.48241,
"OECD","CPI","TOT","AGRWTH","M","2001-11",3.238561,
"OECD","CPI","TOT","AGRWTH","M","2001-12",3.113456,
"OECD","CPI","TOT","AGRWTH","M","2002-01",3.119401,
"OECD","CPI","TOT","AGRWTH","M","2002-02",3.031665,
"OECD","CPI","TOT","AGRWTH","M","2002-03",3.116358,
"OECD","CPI","TOT","AGRWTH","M","2002-04",2.957295,
"OECD","CPI","TOT","AGRWTH","M","2002-05",2.561234,
"OECD","CPI","TOT","AGRWTH","M","2002-06",2.402737,
"OECD","CPI","TOT","AGRWTH","M","2002-07",2.570036,
"OECD","CPI","TOT","AGRWTH","M","2002-08",2.706313,
"OECD","CPI","TOT","AGRWTH","M","2002-09",2.529873,
"OECD","CPI","TOT","AGRWTH","M","2002-10",2.700046,
"OECD","CPI","TOT","AGRWTH","M","2002-11",2.836179,
"OECD","CPI","TOT","AGRWTH","M","2002-12",2.859876,
"OECD","CPI","TOT","AGRWTH","M","2003-01",2.838527,
"OECD","CPI","TOT","AGRWTH","M","2003-02",3.091551,
"OECD","CPI","TOT","AGRWTH","M","2003-03",3.142281,
"OECD","CPI","TOT","AGRWTH","M","2003-04",2.607248,
"OECD","CPI","TOT","AGRWTH","M","2003-05",2.40954,
"OECD","CPI","TOT","AGRWTH","M","2003-06",2.401926,
"OECD","CPI","TOT","AGRWTH","M","2003-07",2.36121,
"OECD","CPI","TOT","AGRWTH","M","2003-08",2.340636,
"OECD","CPI","TOT","AGRWTH","M","2003-09",2.37695,
"OECD","CPI","TOT","AGRWTH","M","2003-10",2.190141,
"OECD","CPI","TOT","AGRWTH","M","2003-11",2.012824,
"OECD","CPI","TOT","AGRWTH","M","2003-12",2.023577,
"OECD","CPI","TOT","AGRWTH","M","2004-01",1.945455,
"OECD","CPI","TOT","AGRWTH","M","2004-02",1.799899,
"OECD","CPI","TOT","AGRWTH","M","2004-03",1.768455,
"OECD","CPI","TOT","AGRWTH","M","2004-04",2.097479,
"OECD","CPI","TOT","AGRWTH","M","2004-05",2.564941,
"OECD","CPI","TOT","AGRWTH","M","2004-06",2.71819,
"OECD","CPI","TOT","AGRWTH","M","2004-07",2.621797,
"OECD","CPI","TOT","AGRWTH","M","2004-08",2.495957,
"OECD","CPI","TOT","AGRWTH","M","2004-09",2.383821,
"OECD","CPI","TOT","AGRWTH","M","2004-10",2.804104,
"OECD","CPI","TOT","AGRWTH","M","2004-11",2.950356,
"OECD","CPI","TOT","AGRWTH","M","2004-12",2.769282,
"OECD","CPI","TOT","AGRWTH","M","2005-01",2.517958,
"OECD","CPI","TOT","AGRWTH","M","2005-02",2.518854,
"OECD","CPI","TOT","AGRWTH","M","2005-03",2.607692,
"OECD","CPI","TOT","AGRWTH","M","2005-04",2.740266,
"OECD","CPI","TOT","AGRWTH","M","2005-05",2.386467,
"OECD","CPI","TOT","AGRWTH","M","2005-06",2.205901,
"OECD","CPI","TOT","AGRWTH","M","2005-07",2.55554,
"OECD","CPI","TOT","AGRWTH","M","2005-08",2.74065,
"OECD","CPI","TOT","AGRWTH","M","2005-09",3.272202,
"OECD","CPI","TOT","AGRWTH","M","2005-10",3.008451,
"OECD","CPI","TOT","AGRWTH","M","2005-11",2.561313,
"OECD","CPI","TOT","AGRWTH","M","2005-12",2.604377,
"OECD","CPI","TOT","AGRWTH","M","2006-01",2.973346,
"OECD","CPI","TOT","AGRWTH","M","2006-02",2.767947,
"OECD","CPI","TOT","AGRWTH","M","2006-03",2.58526,
"OECD","CPI","TOT","AGRWTH","M","2006-04",2.790067,
"OECD","CPI","TOT","AGRWTH","M","2006-05",3.120511,
"OECD","CPI","TOT","AGRWTH","M","2006-06",3.235559,
"OECD","CPI","TOT","AGRWTH","M","2006-07",3.16194,
"OECD","CPI","TOT","AGRWTH","M","2006-08",3.067842,
"OECD","CPI","TOT","AGRWTH","M","2006-09",2.181113,
"OECD","CPI","TOT","AGRWTH","M","2006-10",1.758555,
"OECD","CPI","TOT","AGRWTH","M","2006-11",2.096922,
"OECD","CPI","TOT","AGRWTH","M","2006-12",2.357145,
"OECD","CPI","TOT","AGRWTH","M","2007-01",2.088917,
"OECD","CPI","TOT","AGRWTH","M","2007-02",2.261585,
"OECD","CPI","TOT","AGRWTH","M","2007-03",2.50509,
"OECD","CPI","TOT","AGRWTH","M","2007-04",2.415909,
"OECD","CPI","TOT","AGRWTH","M","2007-05",2.395538,
"OECD","CPI","TOT","AGRWTH","M","2007-06",2.37692,
"OECD","CPI","TOT","AGRWTH","M","2007-07",2.192888,
"OECD","CPI","TOT","AGRWTH","M","2007-08",1.977116,
"OECD","CPI","TOT","AGRWTH","M","2007-09",2.414717,
"OECD","CPI","TOT","AGRWTH","M","2007-10",2.96924,
"OECD","CPI","TOT","AGRWTH","M","2007-11",3.514559,
"OECD","CPI","TOT","AGRWTH","M","2007-12",3.455851,
"OECD","CPI","TOT","AGRWTH","M","2008-01",3.622287,
"OECD","CPI","TOT","AGRWTH","M","2008-02",3.587557,
"OECD","CPI","TOT","AGRWTH","M","2008-03",3.653141,
"OECD","CPI","TOT","AGRWTH","M","2008-04",3.588325,
"OECD","CPI","TOT","AGRWTH","M","2008-05",3.956952,
"OECD","CPI","TOT","AGRWTH","M","2008-06",4.522655,
"OECD","CPI","TOT","AGRWTH","M","2008-07",4.928628,
"OECD","CPI","TOT","AGRWTH","M","2008-08",4.776183,
"OECD","CPI","TOT","AGRWTH","M","2008-09",4.522325,
"OECD","CPI","TOT","AGRWTH","M","2008-10",3.79111,
"OECD","CPI","TOT","AGRWTH","M","2008-11",2.314304,
"OECD","CPI","TOT","AGRWTH","M","2008-12",1.616526,
"OECD","CPI","TOT","AGRWTH","M","2009-01",1.369479,
"OECD","CPI","TOT","AGRWTH","M","2009-02",1.418727,
"OECD","CPI","TOT","AGRWTH","M","2009-03",0.9694322,
"OECD","CPI","TOT","AGRWTH","M","2009-04",0.7098522,
"OECD","CPI","TOT","AGRWTH","M","2009-05",0.1635567,
"OECD","CPI","TOT","AGRWTH","M","2009-06",-0.07298279,
"OECD","CPI","TOT","AGRWTH","M","2009-07",-0.5907774,
"OECD","CPI","TOT","AGRWTH","M","2009-08",-0.2645271,
"OECD","CPI","TOT","AGRWTH","M","2009-09",-0.269665,
"OECD","CPI","TOT","AGRWTH","M","2009-10",0.2141614,
"OECD","CPI","TOT","AGRWTH","M","2009-11",1.279707,
"OECD","CPI","TOT","AGRWTH","M","2009-12",1.835427,
"OECD","CPI","TOT","AGRWTH","M","2010-01",2.047504,
"OECD","CPI","TOT","AGRWTH","M","2010-02",1.880165,
"OECD","CPI","TOT","AGRWTH","M","2010-03",2.048219,
"OECD","CPI","TOT","AGRWTH","M","2010-04",2.065787,
"OECD","CPI","TOT","AGRWTH","M","2010-05",1.945265,
"OECD","CPI","TOT","AGRWTH","M","2010-06",1.460552,
"OECD","CPI","TOT","AGRWTH","M","2010-07",1.575744,
"OECD","CPI","TOT","AGRWTH","M","2010-08",1.514828,
"OECD","CPI","TOT","AGRWTH","M","2010-09",1.629947,
"OECD","CPI","TOT","AGRWTH","M","2010-10",1.780817,
"OECD","CPI","TOT","AGRWTH","M","2010-11",1.725069,
"OECD","CPI","TOT","AGRWTH","M","2010-12",1.967159,
"OECD","CPI","TOT","AGRWTH","M","2011-01",2.044385,
"OECD","CPI","TOT","AGRWTH","M","2011-02",2.266823,
"OECD","CPI","TOT","AGRWTH","M","2011-03",2.558905,
"OECD","CPI","TOT","AGRWTH","M","2011-04",2.791746,
"OECD","CPI","TOT","AGRWTH","M","2011-05",3.039087,
"OECD","CPI","TOT","AGRWTH","M","2011-06",3.001552,
"OECD","CPI","TOT","AGRWTH","M","2011-07",3.078592,
"OECD","CPI","TOT","AGRWTH","M","2011-08",3.164332,
"OECD","CPI","TOT","AGRWTH","M","2011-09",3.216314,
"OECD","CPI","TOT","AGRWTH","M","2011-10",3.080999,
"OECD","CPI","TOT","AGRWTH","M","2011-11",3.079345,
"OECD","CPI","TOT","AGRWTH","M","2011-12",2.850763,
"OECD","CPI","TOT","AGRWTH","M","2012-01",2.792604,
"OECD","CPI","TOT","AGRWTH","M","2012-02",2.789743,
"OECD","CPI","TOT","AGRWTH","M","2012-03",2.64646,
"OECD","CPI","TOT","AGRWTH","M","2012-04",2.463376,
"OECD","CPI","TOT","AGRWTH","M","2012-05",2.064034,
"OECD","CPI","TOT","AGRWTH","M","2012-06",2.000468,
"OECD","CPI","TOT","AGRWTH","M","2012-07",1.881902,
"OECD","CPI","TOT","AGRWTH","M","2012-08",2.057792,
"OECD","CPI","TOT","AGRWTH","M","2012-09",2.213009,
"OECD","CPI","TOT","AGRWTH","M","2012-10",2.235529,
"OECD","CPI","TOT","AGRWTH","M","2012-11",1.938089,
"OECD","CPI","TOT","AGRWTH","M","2012-12",1.862052,
"OECD","CPI","TOT","AGRWTH","M","2013-01",1.727847,
"OECD","CPI","TOT","AGRWTH","M","2013-02",1.816524,
"OECD","CPI","TOT","AGRWTH","M","2013-03",1.57699,
"OECD","CPI","TOT","AGRWTH","M","2013-04",1.267119,
"OECD","CPI","TOT","AGRWTH","M","2013-05",1.494102,
"OECD","CPI","TOT","AGRWTH","M","2013-06",1.807304,
"OECD","CPI","TOT","AGRWTH","M","2013-07",1.966571,
"OECD","CPI","TOT","AGRWTH","M","2013-08",1.701336,
"OECD","CPI","TOT","AGRWTH","M","2013-09",1.496557,
"OECD","CPI","TOT","AGRWTH","M","2013-10",1.303103,
"OECD","CPI","TOT","AGRWTH","M","2013-11",1.464869,
"OECD","CPI","TOT","AGRWTH","M","2013-12",1.636709,
"OECD","CPI","TOT","AGRWTH","M","2014-01",1.655646,
"OECD","CPI","TOT","AGRWTH","M","2014-02",1.455063,
"OECD","CPI","TOT","AGRWTH","M","2014-03",1.58014,
"OECD","CPI","TOT","AGRWTH","M","2014-04",2.031445,
"OECD","CPI","TOT","AGRWTH","M","2014-05",2.093823,
"OECD","CPI","TOT","AGRWTH","M","2014-06",2.070789,
"OECD","CPI","TOT","AGRWTH","M","2014-07",1.974722,
"OECD","CPI","TOT","AGRWTH","M","2014-08",1.834544,
"OECD","CPI","TOT","AGRWTH","M","2014-09",1.758567,
"OECD","CPI","TOT","AGRWTH","M","2014-10",1.757526,
"OECD","CPI","TOT","AGRWTH","M","2014-11",1.545922,
"OECD","CPI","TOT","AGRWTH","M","2014-12",1.133069,
"OECD","CPI","TOT","AGRWTH","M","2015-01",0.5865038,
"OECD","CPI","TOT","AGRWTH","M","2015-02",0.6472073,
"OECD","CPI","TOT","AGRWTH","M","2015-03",0.6902879,
"OECD","CPI","TOT","AGRWTH","M","2015-04",0.553615,
"OECD","CPI","TOT","AGRWTH","M","2015-05",0.6890593,
"OECD","CPI","TOT","AGRWTH","M","2015-06",0.7022011,
"OECD","CPI","TOT","AGRWTH","M","2015-07",0.6815616,
"OECD","CPI","TOT","AGRWTH","M","2015-08",0.6694473,
"OECD","CPI","TOT","AGRWTH","M","2015-09",0.5324698,
"OECD","CPI","TOT","AGRWTH","M","2015-10",0.6849182,
"OECD","CPI","TOT","AGRWTH","M","2015-11",0.8039516,
"OECD","CPI","TOT","AGRWTH","M","2015-12",0.9626486,
"OECD","CPI","TOT","AGRWTH","M","2016-01",1.286163,
"OECD","CPI","TOT","AGRWTH","M","2016-02",1.060954,
"OECD","CPI","TOT","AGRWTH","M","2016-03",0.9385251,
"OECD","CPI","TOT","AGRWTH","M","2016-04",0.9473283,
"OECD","CPI","TOT","AGRWTH","M","2016-05",0.9190224,
"OECD","CPI","TOT","AGRWTH","M","2016-06",1.004873,
"OECD","CPI","TOT","AGRWTH","M","2016-07",0.9927759,
"OECD","CPI","TOT","AGRWTH","M","2016-08",1.057195,
"OECD","CPI","TOT","AGRWTH","M","2016-09",1.284575,
"OECD","CPI","TOT","AGRWTH","M","2016-10",1.451925,
"OECD","CPI","TOT","AGRWTH","M","2016-11",1.542055,
"OECD","CPI","TOT","AGRWTH","M","2016-12",1.877105,
"OECD","CPI","TOT","AGRWTH","M","2017-01",2.358675,
"OECD","CPI","TOT","AGRWTH","M","2017-02",2.550877,
"OECD","CPI","TOT","AGRWTH","M","2017-03",2.358317,
"OECD","CPI","TOT","AGRWTH","M","2017-04",2.396536,
"OECD","CPI","TOT","AGRWTH","M","2017-05",2.160127,
"OECD","CPI","TOT","AGRWTH","M","2017-06",1.971898,
"OECD","CPI","TOT","AGRWTH","M","2017-07",2.006961,
"OECD","CPI","TOT","AGRWTH","M","2017-08",2.220444,
"OECD","CPI","TOT","AGRWTH","M","2017-09",2.37821,
"OECD","CPI","TOT","AGRWTH","M","2017-10",2.223875,
"OECD","CPI","TOT","AGRWTH","M","2017-11",2.411916,
"OECD","CPI","TOT","AGRWTH","M","2017-12",2.344282,
"OECD","CPI","TOT","AGRWTH","M","2018-01",2.194769,
"OECD","CPI","TOT","AGRWTH","M","2018-02",2.21083,
"OECD","CPI","TOT","AGRWTH","M","2018-03",2.284718,
"OECD","CPI","TOT","AGRWTH","M","2018-04",2.273136,
"OECD","CPI","TOT","AGRWTH","M","2018-05",2.612336,
"OECD","CPI","TOT","AGRWTH","M","2018-06",2.790007,
"OECD","CPI","TOT","AGRWTH","M","2018-07",2.888298,
"OECD","CPI","TOT","AGRWTH","M","2018-08",2.897105,
"OECD","CPI","TOT","AGRWTH","M","2018-09",2.913537,
"OECD","CPI","TOT","AGRWTH","M","2018-10",3.109921,
"OECD","CPI","TOT","AGRWTH","M","2018-11",2.706597,
"OECD","CPI","TOT","AGRWTH","M","2018-12",2.391598,
"OECD","CPI","TOT","AGRWTH","M","2019-01",2.112055,
"OECD","CPI","TOT","AGRWTH","M","2019-02",2.092934,
"OECD","CPI","TOT","AGRWTH","M","2019-03",2.282127,
"OECD","CPI","TOT","AGRWTH","M","2019-04",2.486057,
"OECD","CPI","TOT","AGRWTH","M","2019-05",2.265893,
"OECD","CPI","TOT","AGRWTH","M","2019-06",2.083124,
"OECD","CPI","TOT","AGRWTH","M","2019-07",2.158565,
"OECD","CPI","TOT","AGRWTH","M","2019-08",1.962732,
"OECD","CPI","TOT","AGRWTH","M","2019-09",1.679328,
"OECD","CPI","TOT","AGRWTH","M","2019-10",1.650366,
"OECD","CPI","TOT","AGRWTH","M","2019-11",1.89664,
"OECD","CPI","TOT","AGRWTH","M","2019-12",2.168471,
"OECD","CPI","TOT","AGRWTH","M","2020-01",2.378161,
"OECD","CPI","TOT","AGRWTH","M","2020-02",2.273155,
"OECD","CPI","TOT","AGRWTH","M","2020-03",1.750761,
"OECD","CPI","TOT","AGRWTH","M","2020-04",0.8624601,
"OECD","CPI","TOT","AGRWTH","M","2020-05",0.7153091,
"OECD","CPI","TOT","AGRWTH","M","2020-06",1.094088,
"OECD","CPI","TOT","AGRWTH","M","2020-07",1.206682,
"OECD","CPI","TOT","AGRWTH","M","2020-08",1.283929,
"OECD","CPI","TOT","AGRWTH","M","2020-09",1.30369,
"OECD","CPI","TOT","AGRWTH","M","2020-10",1.184673,
"OECD","CPI","TOT","AGRWTH","M","2020-11",1.176731,
"OECD","CPI","TOT","AGRWTH","M","2020-12",1.249233,
"OECD","CPI","TOT","AGRWTH","M","2021-01",1.565046,
"OECD","CPI","TOT","AGRWTH","M","2021-02",1.754686,
"OECD","CPI","TOT","AGRWTH","M","2021-03",2.400741,
"OECD","CPI","TOT","AGRWTH","M","2021-04",3.339411,
"OECD","CPI","TOT","AGRWTH","M","2021-05",3.857563,
"OECD","CPI","TOT","AGRWTH","M","2021-06",4.048705,
"OECD","CPI","TOT","AGRWTH","M","2021-07",4.242804,
"OECD","CPI","TOT","AGRWTH","M","2021-08",4.363487,
"OECD","CPI","TOT","AGRWTH","M","2021-09",4.607169,
"OECD","CPI","TOT","AGRWTH","M","2021-10",5.244962,
"OECD","CPI","TOT","AGRWTH","M","2021-11",5.871475,
"OECD","CPI","TOT","AGRWTH","M","2021-12",6.55916,
"OECD","CPI","TOT","AGRWTH","M","2022-01",7.185317,
"OECD","CPI","TOT","AGRWTH","M","2022-02",7.762597,
"OECD","CPI","TOT","AGRWTH","M","2022-03",8.777386,
"OECD","CPI","TOT","AGRWTH","M","2022-04",9.191061,
"OECD","CPI","TOT","AGRWTH","M","2022-05",9.662752,
"OECD","CPI","TOT","AGRWTH","M","2022-06",10.27342,
"OECD","CPI","TOT","AGRWTH","M","2022-07",10.243,
"OECD","CPI","TOT","AGRWTH","M","2022-08",10.26059,
"OECD","CPI","TOT","AGRWTH","M","2022-09",10.54856,
"OECD","CPI","TOT","AGRWTH","M","2022-10",10.67563,
"OECD","CPI","TOT","AGRWTH","M","2022-11",10.25446,
